"";"year";"step";"fleet";"sex";"part";"ageerr";"Lbin_hi";"Lbin_lo";"Nsamp";"0";"1";"2";"3"
"358";"1991";"4";3;0;0;2;6;6;10;"0";"0";"0";"0"
"359";"1991";"4";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"360";"1991";"4";3;0;0;2;7;7;10;"0";"0";"0";"0"
"361";"1991";"4";3;0;0;2;7,5;7,5;10;"3";"0";"0";"0"
"362";"1991";"4";3;0;0;2;8;8;10;"5";"0";"0";"0"
"363";"1991";"4";3;0;0;2;8,5;8,5;10;"5";"0";"0";"0"
"364";"1991";"4";3;0;0;2;9;9;10;"5";"0";"0";"0"
"365";"1991";"4";3;0;0;2;9,5;9,5;10;"8";"0";"0";"0"
"366";"1991";"4";3;0;0;2;10;10;10;"11";"0";"0";"0"
"367";"1991";"4";3;0;0;2;10,5;10,5;10;"9";"0";"0";"0"
"368";"1991";"4";3;0;0;2;11;11;10;"10";"0";"0";"0"
"369";"1991";"4";3;0;0;2;11,5;11,5;10;"12";"2";"0";"0"
"370";"1991";"4";3;0;0;2;12;12;10;"9";"5";"0";"0"
"371";"1991";"4";3;0;0;2;12,5;12,5;10;"0";"0";"0";"0"
"372";"1991";"4";3;0;0;2;13;13;10;"0";"0";"0";"0"
"373";"1991";"4";3;0;0;2;13,5;13,5;10;"0";"0";"0";"0"
"374";"1991";"4";3;0;0;2;14;14;10;"0";"0";"0";"0"
"375";"1991";"4";3;0;0;2;14,5;14,5;10;"0";"4";"0";"0"
"376";"1991";"4";3;0;0;2;15;15;10;"0";"4";"0";"0"
"377";"1991";"4";3;0;0;2;15,5;15,5;10;"0";"10";"0";"0"
"378";"1991";"4";3;0;0;2;16;16;10;"0";"14";"0";"0"
"379";"1991";"4";3;0;0;2;16,5;16,5;10;"0";"22";"4";"0"
"380";"1991";"4";3;0;0;2;17;17;10;"0";"9";"7";"0"
"381";"1991";"4";3;0;0;2;17,5;17,5;10;"0";"1";"5";"0"
"382";"1991";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"383";"1991";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"384";"1991";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"385";"1992";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"386";"1992";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"387";"1992";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"388";"1992";"1";3;0;0;2;5;5;10;"0";"1";"0";"0"
"389";"1992";"1";3;0;0;2;5,5;5,5;10;"0";"1";"0";"0"
"390";"1992";"1";3;0;0;2;6;6;10;"0";"1";"0";"0"
"391";"1992";"1";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"392";"1992";"1";3;0;0;2;7;7;10;"0";"7";"0";"0"
"393";"1992";"1";3;0;0;2;7,5;7,5;10;"0";"12";"0";"0"
"394";"1992";"1";3;0;0;2;8;8;10;"0";"10";"0";"0"
"395";"1992";"1";3;0;0;2;8,5;8,5;10;"0";"13";"0";"0"
"396";"1992";"1";3;0;0;2;9;9;10;"0";"15";"0";"0"
"397";"1992";"1";3;0;0;2;9,5;9,5;10;"0";"11";"0";"0"
"398";"1992";"1";3;0;0;2;10;10;10;"0";"19";"0";"0"
"399";"1992";"1";3;0;0;2;10,5;10,5;10;"0";"18";"0";"0"
"400";"1992";"1";3;0;0;2;11;11;10;"0";"19";"0";"0"
"401";"1992";"1";3;0;0;2;11,5;11,5;10;"0";"22";"0";"0"
"402";"1992";"1";3;0;0;2;12;12;10;"0";"19";"0";"0"
"403";"1992";"1";3;0;0;2;12,5;12,5;10;"0";"8";"0";"0"
"404";"1992";"1";3;0;0;2;13;13;10;"0";"9";"0";"0"
"405";"1992";"1";3;0;0;2;13,5;13,5;10;"0";"5";"0";"0"
"406";"1992";"1";3;0;0;2;14;14;10;"0";"5";"0";"0"
"407";"1992";"1";3;0;0;2;14,5;14,5;10;"0";"5";"0";"0"
"408";"1992";"1";3;0;0;2;15;15;10;"0";"0";"0";"0"
"409";"1992";"1";3;0;0;2;15,5;15,5;10;"0";"0";"4";"0"
"410";"1992";"1";3;0;0;2;16;16;10;"0";"0";"10";"0"
"411";"1992";"1";3;0;0;2;16,5;16,5;10;"0";"0";"13";"3"
"412";"1992";"1";3;0;0;2;17;17;10;"0";"0";"3";"5"
"413";"1992";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"1"
"414";"1992";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"415";"1992";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"416";"1992";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"417";"1992";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"418";"1992";"2";3;0;0;2;4;4;10;"1";"0";"0";"0"
"419";"1992";"2";3;0;0;2;4,5;4,5;10;"1";"0";"0";"0"
"420";"1992";"2";3;0;0;2;5;5;10;"1";"0";"0";"0"
"421";"1992";"2";3;0;0;2;5,5;5,5;10;"1";"0";"0";"0"
"422";"1992";"2";3;0;0;2;6;6;10;"1";"0";"0";"0"
"423";"1992";"2";3;0;0;2;6,5;6,5;10;"4";"0";"0";"0"
"424";"1992";"2";3;0;0;2;7;7;10;"3";"4";"0";"0"
"425";"1992";"2";3;0;0;2;7,5;7,5;10;"0";"12";"0";"0"
"426";"1992";"2";3;0;0;2;8;8;10;"0";"11";"0";"0"
"427";"1992";"2";3;0;0;2;8,5;8,5;10;"0";"12";"0";"0"
"428";"1992";"2";3;0;0;2;9;9;10;"0";"21";"0";"0"
"429";"1992";"2";3;0;0;2;9,5;9,5;10;"0";"29";"0";"0"
"430";"1992";"2";3;0;0;2;10;10;10;"0";"30";"0";"0"
"431";"1992";"2";3;0;0;2;10,5;10,5;10;"0";"35";"0";"0"
"432";"1992";"2";3;0;0;2;11;11;10;"0";"28";"0";"0"
"433";"1992";"2";3;0;0;2;11,5;11,5;10;"0";"39";"0";"0"
"434";"1992";"2";3;0;0;2;12;12;10;"0";"33";"0";"0"
"435";"1992";"2";3;0;0;2;12,5;12,5;10;"0";"64";"0";"0"
"436";"1992";"2";3;0;0;2;13;13;10;"0";"39";"0";"0"
"437";"1992";"2";3;0;0;2;13,5;13,5;10;"0";"13";"0";"0"
"438";"1992";"2";3;0;0;2;14;14;10;"0";"8";"0";"0"
"439";"1992";"2";3;0;0;2;14,5;14,5;10;"0";"1";"0";"0"
"440";"1992";"2";3;0;0;2;15;15;10;"0";"1";"0";"0"
"441";"1992";"2";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"442";"1992";"2";3;0;0;2;16;16;10;"0";"0";"0";"0"
"443";"1992";"2";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"444";"1992";"2";3;0;0;2;17;17;10;"0";"0";"0";"0"
"445";"1992";"2";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"446";"1992";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"447";"1992";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"448";"1992";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"449";"1992";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"450";"1992";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"451";"1992";"3";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"452";"1992";"3";3;0;0;2;5;5;10;"0";"0";"0";"0"
"453";"1992";"3";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"454";"1992";"3";3;0;0;2;6;6;10;"0";"0";"0";"0"
"455";"1992";"3";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"456";"1992";"3";3;0;0;2;7;7;10;"0";"0";"0";"0"
"457";"1992";"3";3;0;0;2;7,5;7,5;10;"0";"0";"0";"0"
"458";"1992";"3";3;0;0;2;8;8;10;"2";"0";"0";"0"
"459";"1992";"3";3;0;0;2;8,5;8,5;10;"2";"0";"0";"0"
"460";"1992";"3";3;0;0;2;9;9;10;"6";"1";"0";"0"
"461";"1992";"3";3;0;0;2;9,5;9,5;10;"3";"3";"0";"0"
"462";"1992";"3";3;0;0;2;10;10;10;"4";"15";"0";"0"
"463";"1992";"3";3;0;0;2;10,5;10,5;10;"1";"27";"0";"0"
"464";"1992";"3";3;0;0;2;11;11;10;"0";"29";"0";"0"
"465";"1992";"3";3;0;0;2;11,5;11,5;10;"0";"30";"0";"0"
"466";"1992";"3";3;0;0;2;12;12;10;"0";"23";"0";"0"
"467";"1992";"3";3;0;0;2;12,5;12,5;10;"0";"24";"0";"0"
"468";"1992";"3";3;0;0;2;13;13;10;"0";"31";"0";"0"
"469";"1992";"3";3;0;0;2;13,5;13,5;10;"0";"28";"0";"0"
"470";"1992";"3";3;0;0;2;14;14;10;"0";"17";"0";"0"
"471";"1992";"3";3;0;0;2;14,5;14,5;10;"0";"8";"0";"0"
"472";"1992";"3";3;0;0;2;15;15;10;"0";"2";"0";"0"
"473";"1992";"3";3;0;0;2;15,5;15,5;10;"0";"2";"3";"0"
"474";"1992";"3";3;0;0;2;16;16;10;"0";"0";"2";"0"
"475";"1992";"3";3;0;0;2;16,5;16,5;10;"0";"0";"1";"0"
"476";"1992";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"477";"1992";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"478";"1992";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"479";"1992";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"480";"1992";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"481";"1992";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"482";"1992";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"483";"1992";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"484";"1992";"4";3;0;0;2;5;5;10;"0";"0";"0";"0"
"485";"1992";"4";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"486";"1992";"4";3;0;0;2;6;6;10;"0";"0";"0";"0"
"487";"1992";"4";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"488";"1992";"4";3;0;0;2;7;7;10;"0";"0";"0";"0"
"489";"1992";"4";3;0;0;2;7,5;7,5;10;"0";"0";"0";"0"
"490";"1992";"4";3;0;0;2;8;8;10;"0";"0";"0";"0"
"491";"1992";"4";3;0;0;2;8,5;8,5;10;"0";"0";"0";"0"
"492";"1992";"4";3;0;0;2;9;9;10;"0";"0";"0";"0"
"493";"1992";"4";3;0;0;2;9,5;9,5;10;"0";"0";"0";"0"
"494";"1992";"4";3;0;0;2;10;10;10;"0";"0";"0";"0"
"495";"1992";"4";3;0;0;2;10,5;10,5;10;"0";"0";"0";"0"
"496";"1992";"4";3;0;0;2;11;11;10;"0";"0";"0";"0"
"497";"1992";"4";3;0;0;2;11,5;11,5;10;"0";"0";"0";"0"
"498";"1992";"4";3;0;0;2;12;12;10;"0";"0";"0";"0"
"499";"1992";"4";3;0;0;2;12,5;12,5;10;"0";"0";"0";"0"
"500";"1992";"4";3;0;0;2;13;13;10;"0";"0";"0";"0"
"501";"1992";"4";3;0;0;2;13,5;13,5;10;"0";"0";"0";"0"
"502";"1992";"4";3;0;0;2;14;14;10;"0";"0";"0";"0"
"503";"1992";"4";3;0;0;2;14,5;14,5;10;"0";"0";"0";"0"
"504";"1992";"4";3;0;0;2;15;15;10;"0";"5";"0";"0"
"505";"1992";"4";3;0;0;2;15,5;15,5;10;"0";"12";"0";"0"
"506";"1992";"4";3;0;0;2;16;16;10;"0";"6";"1";"0"
"507";"1992";"4";3;0;0;2;16,5;16,5;10;"0";"5";"4";"0"
"508";"1992";"4";3;0;0;2;17;17;10;"0";"1";"4";"0"
"509";"1992";"4";3;0;0;2;17,5;17,5;10;"0";"0";"2";"0"
"510";"1992";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"511";"1992";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"512";"1992";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"513";"1993";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"514";"1993";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"515";"1993";"1";3;0;0;2;4,5;4,5;10;"0";"5";"0";"0"
"516";"1993";"1";3;0;0;2;5;5;10;"0";"5";"0";"0"
"517";"1993";"1";3;0;0;2;5,5;5,5;10;"0";"5";"0";"0"
"518";"1993";"1";3;0;0;2;6;6;10;"0";"5";"0";"0"
"519";"1993";"1";3;0;0;2;6,5;6,5;10;"0";"5";"0";"0"
"520";"1993";"1";3;0;0;2;7;7;10;"0";"5";"0";"0"
"521";"1993";"1";3;0;0;2;7,5;7,5;10;"0";"5";"0";"0"
"522";"1993";"1";3;0;0;2;8;8;10;"0";"5";"0";"0"
"523";"1993";"1";3;0;0;2;8,5;8,5;10;"0";"5";"0";"0"
"524";"1993";"1";3;0;0;2;9;9;10;"0";"15";"0";"0"
"525";"1993";"1";3;0;0;2;9,5;9,5;10;"0";"13";"0";"0"
"526";"1993";"1";3;0;0;2;10;10;10;"0";"17";"0";"0"
"527";"1993";"1";3;0;0;2;10,5;10,5;10;"0";"16";"0";"0"
"528";"1993";"1";3;0;0;2;11;11;10;"0";"17";"0";"0"
"529";"1993";"1";3;0;0;2;11,5;11,5;10;"0";"16";"0";"0"
"530";"1993";"1";3;0;0;2;12;12;10;"0";"16";"0";"0"
"531";"1993";"1";3;0;0;2;12,5;12,5;10;"0";"16";"0";"0"
"532";"1993";"1";3;0;0;2;13;13;10;"0";"20";"0";"0"
"533";"1993";"1";3;0;0;2;13,5;13,5;10;"0";"11";"0";"0"
"534";"1993";"1";3;0;0;2;14;14;10;"0";"10";"0";"0"
"535";"1993";"1";3;0;0;2;14,5;14,5;10;"0";"2";"8";"0"
"536";"1993";"1";3;0;0;2;15;15;10;"0";"0";"10";"0"
"537";"1993";"1";3;0;0;2;15,5;15,5;10;"0";"0";"10";"0"
"538";"1993";"1";3;0;0;2;16;16;10;"0";"0";"0";"0"
"539";"1993";"1";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"540";"1993";"1";3;0;0;2;17;17;10;"0";"0";"0";"0"
"541";"1993";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"542";"1993";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"543";"1993";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"544";"1993";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"545";"1993";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"546";"1993";"2";3;0;0;2;4;4;10;"0";"0";"0";"0"
"547";"1993";"2";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"548";"1993";"2";3;0;0;2;5;5;10;"0";"0";"0";"0"
"549";"1993";"2";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"550";"1993";"2";3;0;0;2;6;6;10;"0";"0";"0";"0"
"551";"1993";"2";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"552";"1993";"2";3;0;0;2;7;7;10;"0";"5";"0";"0"
"553";"1993";"2";3;0;0;2;7,5;7,5;10;"0";"5";"0";"0"
"554";"1993";"2";3;0;0;2;8;8;10;"0";"5";"0";"0"
"555";"1993";"2";3;0;0;2;8,5;8,5;10;"0";"5";"0";"0"
"556";"1993";"2";3;0;0;2;9;9;10;"0";"15";"0";"0"
"557";"1993";"2";3;0;0;2;9,5;9,5;10;"0";"25";"0";"0"
"558";"1993";"2";3;0;0;2;10;10;10;"0";"32";"0";"0"
"559";"1993";"2";3;0;0;2;10,5;10,5;10;"0";"46";"0";"0"
"560";"1993";"2";3;0;0;2;11;11;10;"0";"50";"0";"0"
"561";"1993";"2";3;0;0;2;11,5;11,5;10;"0";"64";"0";"0"
"562";"1993";"2";3;0;0;2;12;12;10;"0";"63";"0";"0"
"563";"1993";"2";3;0;0;2;12,5;12,5;10;"0";"68";"0";"0"
"564";"1993";"2";3;0;0;2;13;13;10;"0";"62";"0";"0"
"565";"1993";"2";3;0;0;2;13,5;13,5;10;"0";"51";"0";"0"
"566";"1993";"2";3;0;0;2;14;14;10;"0";"61";"0";"0"
"567";"1993";"2";3;0;0;2;14,5;14,5;10;"0";"23";"5";"0"
"568";"1993";"2";3;0;0;2;15;15;10;"0";"25";"9";"0"
"569";"1993";"2";3;0;0;2;15,5;15,5;10;"0";"17";"10";"0"
"570";"1993";"2";3;0;0;2;16;16;10;"0";"11";"7";"0"
"571";"1993";"2";3;0;0;2;16,5;16,5;10;"0";"2";"7";"0"
"572";"1993";"2";3;0;0;2;17;17;10;"0";"0";"4";"0"
"573";"1993";"2";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"574";"1993";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"575";"1993";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"576";"1993";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"577";"1993";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"578";"1993";"3";3;0;0;2;4;4;10;"5";"0";"0";"0"
"579";"1993";"3";3;0;0;2;4,5;4,5;10;"5";"0";"0";"0"
"580";"1993";"3";3;0;0;2;5;5;10;"5";"0";"0";"0"
"581";"1993";"3";3;0;0;2;5,5;5,5;10;"5";"0";"0";"0"
"582";"1993";"3";3;0;0;2;6;6;10;"5";"0";"0";"0"
"583";"1993";"3";3;0;0;2;6,5;6,5;10;"5";"0";"0";"0"
"584";"1993";"3";3;0;0;2;7;7;10;"5";"0";"0";"0"
"585";"1993";"3";3;0;0;2;7,5;7,5;10;"5";"0";"0";"0"
"586";"1993";"3";3;0;0;2;8;8;10;"5";"0";"0";"0"
"587";"1993";"3";3;0;0;2;8,5;8,5;10;"5";"0";"0";"0"
"588";"1993";"3";3;0;0;2;9;9;10;"5";"0";"0";"0"
"589";"1993";"3";3;0;0;2;9,5;9,5;10;"15";"0";"0";"0"
"590";"1993";"3";3;0;0;2;10;10;10;"8";"7";"0";"0"
"591";"1993";"3";3;0;0;2;10,5;10,5;10;"5";"10";"0";"0"
"592";"1993";"3";3;0;0;2;11;11;10;"0";"14";"0";"0"
"593";"1993";"3";3;0;0;2;11,5;11,5;10;"0";"10";"0";"0"
"594";"1993";"3";3;0;0;2;12;12;10;"0";"15";"0";"0"
"595";"1993";"3";3;0;0;2;12,5;12,5;10;"0";"32";"0";"0"
"596";"1993";"3";3;0;0;2;13;13;10;"0";"19";"0";"0"
"597";"1993";"3";3;0;0;2;13,5;13,5;10;"0";"9";"0";"0"
"598";"1993";"3";3;0;0;2;14;14;10;"0";"5";"0";"0"
"599";"1993";"3";3;0;0;2;14,5;14,5;10;"0";"3";"0";"0"
"600";"1993";"3";3;0;0;2;15;15;10;"0";"1";"0";"0"
"601";"1993";"3";3;0;0;2;15,5;15,5;10;"0";"1";"0";"0"
"602";"1993";"3";3;0;0;2;16;16;10;"0";"0";"0";"0"
"603";"1993";"3";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"604";"1993";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"605";"1993";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"606";"1993";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"607";"1993";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"608";"1993";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"609";"1993";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"610";"1993";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"611";"1993";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"612";"1993";"4";3;0;0;2;5;5;10;"5";"0";"0";"0"
"613";"1993";"4";3;0;0;2;5,5;5,5;10;"5";"0";"0";"0"
"614";"1993";"4";3;0;0;2;6;6;10;"5";"0";"0";"0"
"615";"1993";"4";3;0;0;2;6,5;6,5;10;"5";"0";"0";"0"
"616";"1993";"4";3;0;0;2;7;7;10;"5";"0";"0";"0"
"617";"1993";"4";3;0;0;2;7,5;7,5;10;"5";"0";"0";"0"
"618";"1993";"4";3;0;0;2;8;8;10;"5";"0";"0";"0"
"619";"1993";"4";3;0;0;2;8,5;8,5;10;"5";"0";"0";"0"
"620";"1993";"4";3;0;0;2;9;9;10;"8";"0";"0";"0"
"621";"1993";"4";3;0;0;2;9,5;9,5;10;"13";"0";"0";"0"
"622";"1993";"4";3;0;0;2;10;10;10;"15";"0";"0";"0"
"623";"1993";"4";3;0;0;2;10,5;10,5;10;"23";"0";"0";"0"
"624";"1993";"4";3;0;0;2;11;11;10;"5";"0";"0";"0"
"625";"1993";"4";3;0;0;2;11,5;11,5;10;"12";"3";"0";"0"
"626";"1993";"4";3;0;0;2;12;12;10;"9";"6";"0";"0"
"627";"1993";"4";3;0;0;2;12,5;12,5;10;"4";"11";"0";"0"
"628";"1993";"4";3;0;0;2;13;13;10;"3";"15";"0";"0"
"629";"1993";"4";3;0;0;2;13,5;13,5;10;"2";"30";"0";"0"
"630";"1993";"4";3;0;0;2;14;14;10;"1";"33";"0";"0"
"631";"1993";"4";3;0;0;2;14,5;14,5;10;"0";"39";"0";"0"
"632";"1993";"4";3;0;0;2;15;15;10;"0";"24";"0";"0"
"633";"1993";"4";3;0;0;2;15,5;15,5;10;"0";"14";"0";"0"
"634";"1993";"4";3;0;0;2;16;16;10;"0";"2";"0";"0"
"635";"1993";"4";3;0;0;2;16,5;16,5;10;"0";"1";"3";"0"
"636";"1993";"4";3;0;0;2;17;17;10;"0";"0";"1";"0"
"637";"1993";"4";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"638";"1993";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"639";"1993";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"640";"1993";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"641";"1994";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"642";"1994";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"643";"1994";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"644";"1994";"1";3;0;0;2;5;5;10;"0";"0";"0";"0"
"645";"1994";"1";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"646";"1994";"1";3;0;0;2;6;6;10;"0";"0";"0";"0"
"647";"1994";"1";3;0;0;2;6,5;6,5;10;"0";"100";"0";"0"
"648";"1994";"1";3;0;0;2;7;7;10;"0";"100";"0";"0"
"649";"1994";"1";3;0;0;2;7,5;7,5;10;"0";"100";"0";"0"
"650";"1994";"1";3;0;0;2;8;8;10;"0";"100";"0";"0"
"651";"1994";"1";3;0;0;2;8,5;8,5;10;"0";"100";"0";"0"
"652";"1994";"1";3;0;0;2;9;9;10;"0";"100";"0";"0"
"653";"1994";"1";3;0;0;2;9,5;9,5;10;"0";"100";"0";"0"
"654";"1994";"1";3;0;0;2;10;10;10;"0";"100";"0";"0"
"655";"1994";"1";3;0;0;2;10,5;10,5;10;"0";"100";"0";"0"
"656";"1994";"1";3;0;0;2;11;11;10;"0";"100";"0";"0"
"657";"1994";"1";3;0;0;2;11,5;11,5;10;"0";"100";"0";"0"
"658";"1994";"1";3;0;0;2;12;12;10;"0";"100";"0";"0"
"659";"1994";"1";3;0;0;2;12,5;12,5;10;"0";"99.99";"0.01";"0"
"660";"1994";"1";3;0;0;2;13;13;10;"0";"99.98";"0.02";"0"
"661";"1994";"1";3;0;0;2;13,5;13,5;10;"0";"99.92";"0.08";"0"
"662";"1994";"1";3;0;0;2;14;14;10;"0";"0";"0";"0"
"663";"1994";"1";3;0;0;2;14,5;14,5;10;"0";"0";"0";"0"
"664";"1994";"1";3;0;0;2;15;15;10;"0";"0";"0";"0"
"665";"1994";"1";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"666";"1994";"1";3;0;0;2;16;16;10;"0";"0";"0";"0"
"667";"1994";"1";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"668";"1994";"1";3;0;0;2;17;17;10;"0";"0";"0";"0"
"669";"1994";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"670";"1994";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"671";"1994";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"672";"1994";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"673";"1994";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"674";"1994";"2";3;0;0;2;4;4;10;"0";"0";"0";"0"
"675";"1994";"2";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"676";"1994";"2";3;0;0;2;5;5;10;"0";"0";"0";"0"
"677";"1994";"2";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"678";"1994";"2";3;0;0;2;6;6;10;"0";"0";"0";"0"
"679";"1994";"2";3;0;0;2;6,5;6,5;10;"0";"100";"0";"0"
"680";"1994";"2";3;0;0;2;7;7;10;"0";"100";"0";"0"
"681";"1994";"2";3;0;0;2;7,5;7,5;10;"0";"100";"0";"0"
"682";"1994";"2";3;0;0;2;8;8;10;"0";"100";"0";"0"
"683";"1994";"2";3;0;0;2;8,5;8,5;10;"0";"100";"0";"0"
"684";"1994";"2";3;0;0;2;9;9;10;"0";"100";"0";"0"
"685";"1994";"2";3;0;0;2;9,5;9,5;10;"0";"100";"0";"0"
"686";"1994";"2";3;0;0;2;10;10;10;"0";"100";"0";"0"
"687";"1994";"2";3;0;0;2;10,5;10,5;10;"0";"100";"0";"0"
"688";"1994";"2";3;0;0;2;11;11;10;"0";"100";"0";"0"
"689";"1994";"2";3;0;0;2;11,5;11,5;10;"0";"100";"0";"0"
"690";"1994";"2";3;0;0;2;12;12;10;"0";"100";"0";"0"
"691";"1994";"2";3;0;0;2;12,5;12,5;10;"0";"100";"0";"0"
"692";"1994";"2";3;0;0;2;13;13;10;"0";"100";"0";"0"
"693";"1994";"2";3;0;0;2;13,5;13,5;10;"0";"99.92";"0.08";"0"
"694";"1994";"2";3;0;0;2;14;14;10;"0";"99.86";"0.14";"0"
"695";"1994";"2";3;0;0;2;14,5;14,5;10;"0";"99.61";"0.39";"0"
"696";"1994";"2";3;0;0;2;15;15;10;"0";"99.57";"0.43";"0"
"697";"1994";"2";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"698";"1994";"2";3;0;0;2;16;16;10;"0";"0";"0";"0"
"699";"1994";"2";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"700";"1994";"2";3;0;0;2;17;17;10;"0";"0";"0";"0"
"701";"1994";"2";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"702";"1994";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"703";"1994";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"704";"1994";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"705";"1994";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"706";"1994";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"707";"1994";"3";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"708";"1994";"3";3;0;0;2;5;5;10;"0";"0";"0";"0"
"709";"1994";"3";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"710";"1994";"3";3;0;0;2;6;6;10;"0";"0";"0";"0"
"711";"1994";"3";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"712";"1994";"3";3;0;0;2;7;7;10;"0";"0";"0";"0"
"713";"1994";"3";3;0;0;2;7,5;7,5;10;"100";"0";"0";"0"
